cle_obs,code_departement,nom_departement,annee_ref,type_info_geo
1196822,974,"La Réunion",2017,Rattachement
1196823,974,"La Réunion",2017,Rattachement
1196824,974,"La Réunion",2017,Rattachement
1196825,974,"La Réunion",2017,Rattachement
1196826,974,"La Réunion",2017,Rattachement
1196827,974,"La Réunion",2017,Rattachement
1196828,974,"La Réunion",2017,Rattachement
1196829,974,"La Réunion",2017,Rattachement
1196830,974,"La Réunion",2017,Rattachement
1196831,974,"La Réunion",2017,Rattachement
1196832,974,"La Réunion",2017,Rattachement
1196833,974,"La Réunion",2017,Rattachement
1196834,974,"La Réunion",2017,Rattachement
1196835,974,"La Réunion",2017,Rattachement
1196836,974,"La Réunion",2017,Rattachement
1196837,974,"La Réunion",2017,Rattachement
1196838,974,"La Réunion",2017,Rattachement
1196839,974,"La Réunion",2017,Rattachement
1196840,974,"La Réunion",2017,Rattachement
1196841,974,"La Réunion",2017,Rattachement
1196842,974,"La Réunion",2017,Rattachement
1196843,974,"La Réunion",2017,Rattachement
1196844,974,"La Réunion",2017,Rattachement
1196845,974,"La Réunion",2017,Rattachement
1196846,974,"La Réunion",2017,Rattachement
1196847,974,"La Réunion",2017,Rattachement
1196848,974,"La Réunion",2017,Rattachement
1196849,974,"La Réunion",2017,Rattachement
1196850,974,"La Réunion",2017,Rattachement
1196851,974,"La Réunion",2017,Rattachement
1196852,974,"La Réunion",2017,Rattachement
1196853,974,"La Réunion",2017,Rattachement
1196854,974,"La Réunion",2017,Rattachement
1196855,974,"La Réunion",2017,Rattachement
1196856,974,"La Réunion",2017,Rattachement
1196857,974,"La Réunion",2017,Rattachement
1196858,974,"La Réunion",2017,Rattachement
1196859,974,"La Réunion",2017,Rattachement
1196860,974,"La Réunion",2017,Rattachement
1196861,974,"La Réunion",2017,Rattachement
1196862,974,"La Réunion",2017,Rattachement
1196863,974,"La Réunion",2017,Rattachement
1196864,974,"La Réunion",2017,Rattachement
1196865,974,"La Réunion",2017,Rattachement
1196866,974,"La Réunion",2017,Rattachement
1196867,974,"La Réunion",2017,Rattachement
1196868,974,"La Réunion",2017,Rattachement
1196869,974,"La Réunion",2017,Rattachement
1196870,974,"La Réunion",2017,Rattachement
1196871,974,"La Réunion",2017,Rattachement
1196872,974,"La Réunion",2017,Rattachement
1196873,974,"La Réunion",2017,Rattachement
1196874,974,"La Réunion",2017,Rattachement
1196875,974,"La Réunion",2017,Rattachement
1196876,974,"La Réunion",2017,Rattachement
1196877,974,"La Réunion",2017,Rattachement
1196878,974,"La Réunion",2017,Rattachement
1196879,974,"La Réunion",2017,Rattachement
1196880,974,"La Réunion",2017,Rattachement
1196881,974,"La Réunion",2017,Rattachement
1196882,974,"La Réunion",2017,Rattachement
1196883,974,"La Réunion",2017,Rattachement
1196884,974,"La Réunion",2017,Rattachement
1196885,974,"La Réunion",2017,Rattachement
1196886,974,"La Réunion",2017,Rattachement
1196887,974,"La Réunion",2017,Rattachement
1196888,974,"La Réunion",2017,Rattachement
1196889,974,"La Réunion",2017,Rattachement
1196890,974,"La Réunion",2017,Rattachement
1196891,974,"La Réunion",2017,Rattachement
1196892,974,"La Réunion",2017,Rattachement
1196893,974,"La Réunion",2017,Rattachement
1196894,974,"La Réunion",2017,Rattachement
1196895,974,"La Réunion",2017,Rattachement
1196896,974,"La Réunion",2017,Rattachement
1196897,974,"La Réunion",2017,Rattachement
1196898,974,"La Réunion",2017,Rattachement
1196899,974,"La Réunion",2017,Rattachement
1196900,974,"La Réunion",2017,Rattachement
1196901,974,"La Réunion",2017,Rattachement
1196902,974,"La Réunion",2017,Rattachement
1196903,974,"La Réunion",2017,Rattachement
1196904,974,"La Réunion",2017,Rattachement
1196905,974,"La Réunion",2017,Rattachement
1196906,974,"La Réunion",2017,Rattachement
1196907,974,"La Réunion",2017,Rattachement
1196908,974,"La Réunion",2017,Rattachement
1196909,974,"La Réunion",2017,Rattachement
1196910,974,"La Réunion",2017,Rattachement
1196911,974,"La Réunion",2017,Rattachement
1196912,974,"La Réunion",2017,Rattachement
1196913,974,"La Réunion",2017,Rattachement
1196914,974,"La Réunion",2017,Rattachement
1196915,974,"La Réunion",2017,Rattachement
1196916,974,"La Réunion",2017,Rattachement
1196917,974,"La Réunion",2017,Rattachement
1196918,974,"La Réunion",2017,Rattachement
1196919,974,"La Réunion",2017,Rattachement
1196920,974,"La Réunion",2017,Rattachement
1196921,974,"La Réunion",2017,Rattachement
1196922,974,"La Réunion",2017,Rattachement
1196923,974,"La Réunion",2017,Rattachement
1196924,974,"La Réunion",2017,Rattachement
1196925,974,"La Réunion",2017,Rattachement
1196926,974,"La Réunion",2017,Rattachement
1196927,974,"La Réunion",2017,Rattachement
1196928,974,"La Réunion",2017,Rattachement
1196929,974,"La Réunion",2017,Rattachement
1196930,974,"La Réunion",2017,Rattachement
1196931,974,"La Réunion",2017,Rattachement
1196932,974,"La Réunion",2017,Rattachement
1196933,974,"La Réunion",2017,Rattachement
1196934,974,"La Réunion",2017,Rattachement
1196935,974,"La Réunion",2017,Rattachement
1196936,974,"La Réunion",2017,Rattachement
1196937,974,"La Réunion",2017,Rattachement
1196938,974,"La Réunion",2017,Rattachement
1196939,974,"La Réunion",2017,Rattachement
1196940,974,"La Réunion",2017,Rattachement
1196941,974,"La Réunion",2017,Rattachement
1196942,974,"La Réunion",2017,Rattachement
1196943,974,"La Réunion",2017,Rattachement
1196944,974,"La Réunion",2017,Rattachement
1196945,974,"La Réunion",2017,Rattachement
1196946,974,"La Réunion",2017,Rattachement
1196947,974,"La Réunion",2017,Rattachement
1196948,974,"La Réunion",2017,Rattachement
1196949,974,"La Réunion",2017,Rattachement
1196950,974,"La Réunion",2017,Rattachement
1196951,974,"La Réunion",2017,Rattachement
1196952,974,"La Réunion",2017,Rattachement
1196953,974,"La Réunion",2017,Rattachement
1196954,974,"La Réunion",2017,Rattachement
1196955,974,"La Réunion",2017,Rattachement
1196956,974,"La Réunion",2017,Rattachement
1196957,974,"La Réunion",2017,Rattachement
1196958,974,"La Réunion",2017,Rattachement
1196959,974,"La Réunion",2017,Rattachement
1196960,974,"La Réunion",2017,Rattachement
1196961,974,"La Réunion",2017,Rattachement
1196962,974,"La Réunion",2017,Rattachement
1196963,974,"La Réunion",2017,Rattachement
1196964,974,"La Réunion",2017,Rattachement
1196965,974,"La Réunion",2017,Rattachement
1196966,974,"La Réunion",2017,Rattachement
1196967,974,"La Réunion",2017,Rattachement
1196968,974,"La Réunion",2017,Rattachement
1196969,974,"La Réunion",2017,Rattachement
1196970,974,"La Réunion",2017,Rattachement
1196971,974,"La Réunion",2017,Rattachement
1196972,974,"La Réunion",2017,Rattachement
1196973,974,"La Réunion",2017,Rattachement
1196974,974,"La Réunion",2017,Rattachement
1196975,974,"La Réunion",2017,Rattachement
1196976,974,"La Réunion",2017,Rattachement
1196977,974,"La Réunion",2017,Rattachement
1196978,974,"La Réunion",2017,Rattachement
1196979,974,"La Réunion",2017,Rattachement
1196980,974,"La Réunion",2017,Rattachement
1196981,974,"La Réunion",2017,Rattachement
1196982,974,"La Réunion",2017,Rattachement
1196983,974,"La Réunion",2017,Rattachement
1196984,974,"La Réunion",2017,Rattachement
1196985,974,"La Réunion",2017,Rattachement
1196986,974,"La Réunion",2017,Rattachement
1196987,974,"La Réunion",2017,Rattachement
1196988,974,"La Réunion",2017,Rattachement
1196989,974,"La Réunion",2017,Rattachement
1196990,974,"La Réunion",2017,Rattachement
1196991,974,"La Réunion",2017,Rattachement
1196992,974,"La Réunion",2017,Rattachement
1196993,974,"La Réunion",2017,Rattachement
1196994,974,"La Réunion",2017,Rattachement
1196995,974,"La Réunion",2017,Rattachement
1196996,974,"La Réunion",2017,Rattachement
1196997,974,"La Réunion",2017,Rattachement
1196998,974,"La Réunion",2017,Rattachement
1196999,974,"La Réunion",2017,Rattachement
1197000,974,"La Réunion",2017,Rattachement
1197001,974,"La Réunion",2017,Rattachement
1197002,974,"La Réunion",2017,Rattachement
1197003,974,"La Réunion",2017,Rattachement
1197004,974,"La Réunion",2017,Rattachement
1197005,974,"La Réunion",2017,Rattachement
1197006,974,"La Réunion",2017,Rattachement
1197007,974,"La Réunion",2017,Rattachement
1197008,974,"La Réunion",2017,Rattachement
1197009,974,"La Réunion",2017,Rattachement
1197010,974,"La Réunion",2017,Rattachement
1197011,974,"La Réunion",2017,Rattachement
1197012,974,"La Réunion",2017,Rattachement
1197013,974,"La Réunion",2017,Rattachement
1197014,974,"La Réunion",2017,Rattachement
1197015,974,"La Réunion",2017,Rattachement
1197016,974,"La Réunion",2017,Rattachement
1197017,974,"La Réunion",2017,Rattachement
1197018,974,"La Réunion",2017,Rattachement
1197019,974,"La Réunion",2017,Rattachement
1197020,974,"La Réunion",2017,Rattachement
1197021,974,"La Réunion",2017,Rattachement
1197022,974,"La Réunion",2017,Rattachement
1197023,974,"La Réunion",2017,Rattachement
1197024,974,"La Réunion",2017,Rattachement
1197025,974,"La Réunion",2017,Rattachement
1197026,974,"La Réunion",2017,Rattachement
1197027,974,"La Réunion",2017,Rattachement
1197028,974,"La Réunion",2017,Rattachement
1197029,974,"La Réunion",2017,Rattachement
1197030,974,"La Réunion",2017,Rattachement
1197031,974,"La Réunion",2017,Rattachement
1197032,974,"La Réunion",2017,Rattachement
1197033,974,"La Réunion",2017,Rattachement
1197034,974,"La Réunion",2017,Rattachement
1197035,974,"La Réunion",2017,Rattachement
1197036,974,"La Réunion",2017,Rattachement
1197037,974,"La Réunion",2017,Rattachement
1197038,974,"La Réunion",2017,Rattachement
1197039,974,"La Réunion",2017,Rattachement
1197040,974,"La Réunion",2017,Rattachement
1197041,974,"La Réunion",2017,Rattachement
1197042,974,"La Réunion",2017,Rattachement
1197043,974,"La Réunion",2017,Rattachement
1197044,974,"La Réunion",2017,Rattachement
1197045,974,"La Réunion",2017,Rattachement
1197046,974,"La Réunion",2017,Rattachement
1197047,974,"La Réunion",2017,Rattachement
1197048,974,"La Réunion",2017,Rattachement
1197049,974,"La Réunion",2017,Rattachement
1197050,974,"La Réunion",2017,Rattachement
1197051,974,"La Réunion",2017,Rattachement
1197052,974,"La Réunion",2017,Rattachement
1197053,974,"La Réunion",2017,Rattachement
1197054,974,"La Réunion",2017,Rattachement
1197055,974,"La Réunion",2017,Rattachement
1197056,974,"La Réunion",2017,Rattachement
1197057,974,"La Réunion",2017,Rattachement
1197058,974,"La Réunion",2017,Rattachement
1197059,974,"La Réunion",2017,Rattachement
1197060,974,"La Réunion",2017,Rattachement
1197061,974,"La Réunion",2017,Rattachement
1197062,974,"La Réunion",2017,Rattachement
1197063,974,"La Réunion",2017,Rattachement
1197064,974,"La Réunion",2017,Rattachement
1197065,974,"La Réunion",2017,Rattachement
1197066,974,"La Réunion",2017,Rattachement
1197067,974,"La Réunion",2017,Rattachement
1197068,974,"La Réunion",2017,Rattachement
1197069,974,"La Réunion",2017,Rattachement
1197070,974,"La Réunion",2017,Rattachement
1197071,974,"La Réunion",2017,Rattachement
1197072,974,"La Réunion",2017,Rattachement
1197073,974,"La Réunion",2017,Rattachement
1197074,974,"La Réunion",2017,Rattachement
1197075,974,"La Réunion",2017,Rattachement
1197076,974,"La Réunion",2017,Rattachement
1197077,974,"La Réunion",2017,Rattachement
1197078,974,"La Réunion",2017,Rattachement
1197079,974,"La Réunion",2017,Rattachement
1197080,974,"La Réunion",2017,Rattachement
1197081,974,"La Réunion",2017,Rattachement
1197082,974,"La Réunion",2017,Rattachement
1197083,974,"La Réunion",2017,Rattachement
1197084,974,"La Réunion",2017,Rattachement
1197085,974,"La Réunion",2017,Rattachement
1197086,974,"La Réunion",2017,Rattachement
1197087,974,"La Réunion",2017,Rattachement
1197088,974,"La Réunion",2017,Rattachement
1197089,974,"La Réunion",2017,Rattachement
1197090,974,"La Réunion",2017,Rattachement
1197091,974,"La Réunion",2017,Rattachement
1197092,974,"La Réunion",2017,Rattachement
1197093,974,"La Réunion",2017,Rattachement
1197094,974,"La Réunion",2017,Rattachement
1197095,974,"La Réunion",2017,Rattachement
1197096,974,"La Réunion",2017,Rattachement
1197097,974,"La Réunion",2017,Rattachement
1197098,974,"La Réunion",2017,Rattachement
1197099,974,"La Réunion",2017,Rattachement
1197100,974,"La Réunion",2017,Rattachement
1197101,974,"La Réunion",2017,Rattachement
1197102,974,"La Réunion",2017,Rattachement
1197103,974,"La Réunion",2017,Rattachement
1197104,974,"La Réunion",2017,Rattachement
1197105,974,"La Réunion",2017,Rattachement
1197106,974,"La Réunion",2017,Rattachement
1197107,974,"La Réunion",2017,Rattachement
1197108,974,"La Réunion",2017,Rattachement
1197109,974,"La Réunion",2017,Rattachement
1197110,974,"La Réunion",2017,Rattachement
1197111,974,"La Réunion",2017,Rattachement
1197112,974,"La Réunion",2017,Rattachement
1197113,974,"La Réunion",2017,Rattachement
1197114,974,"La Réunion",2017,Rattachement
1197115,974,"La Réunion",2017,Rattachement
1197116,974,"La Réunion",2017,Rattachement
1197117,974,"La Réunion",2017,Rattachement
1197118,974,"La Réunion",2017,Rattachement
1197119,974,"La Réunion",2017,Rattachement
1197120,974,"La Réunion",2017,Rattachement
1197121,974,"La Réunion",2017,Rattachement
1197122,974,"La Réunion",2017,Rattachement
1197123,974,"La Réunion",2017,Rattachement
1197124,974,"La Réunion",2017,Rattachement
1197125,974,"La Réunion",2017,Rattachement
1197126,974,"La Réunion",2017,Rattachement
1197127,974,"La Réunion",2017,Rattachement
1197128,974,"La Réunion",2017,Rattachement
1197129,974,"La Réunion",2017,Rattachement
1197130,974,"La Réunion",2017,Rattachement
1197131,974,"La Réunion",2017,Rattachement
1197132,974,"La Réunion",2017,Rattachement
1197133,974,"La Réunion",2017,Rattachement
1197134,974,"La Réunion",2017,Rattachement
1197135,974,"La Réunion",2017,Rattachement
1197136,974,"La Réunion",2017,Rattachement
1197137,974,"La Réunion",2017,Rattachement
1197138,974,"La Réunion",2017,Rattachement
1197139,974,"La Réunion",2017,Rattachement
1197140,974,"La Réunion",2017,Rattachement
1197141,974,"La Réunion",2017,Rattachement
1197142,974,"La Réunion",2017,Rattachement
1197143,974,"La Réunion",2017,Rattachement
1197144,974,"La Réunion",2017,Rattachement
1197145,974,"La Réunion",2017,Rattachement
1197146,974,"La Réunion",2017,Rattachement
1197147,974,"La Réunion",2017,Rattachement
1197148,974,"La Réunion",2017,Rattachement
1197149,974,"La Réunion",2017,Rattachement
1197150,974,"La Réunion",2017,Rattachement
1197151,974,"La Réunion",2017,Rattachement
1197152,974,"La Réunion",2017,Rattachement
1197153,974,"La Réunion",2017,Rattachement
1197154,974,"La Réunion",2017,Rattachement
1197155,974,"La Réunion",2017,Rattachement
1197156,974,"La Réunion",2017,Rattachement
1197157,974,"La Réunion",2017,Rattachement
1197158,974,"La Réunion",2017,Rattachement
1197159,974,"La Réunion",2017,Rattachement
1197160,974,"La Réunion",2017,Rattachement
1197161,974,"La Réunion",2017,Rattachement
1197162,974,"La Réunion",2017,Rattachement
1197163,974,"La Réunion",2017,Rattachement
1197164,974,"La Réunion",2017,Rattachement
1197165,974,"La Réunion",2017,Rattachement
1197166,974,"La Réunion",2017,Rattachement
1197167,974,"La Réunion",2017,Rattachement
1197168,974,"La Réunion",2017,Rattachement
1197169,974,"La Réunion",2017,Rattachement
1197170,974,"La Réunion",2017,Rattachement
1197171,974,"La Réunion",2017,Rattachement
1197172,974,"La Réunion",2017,Rattachement
1197173,974,"La Réunion",2017,Rattachement
1197174,974,"La Réunion",2017,Rattachement
1197175,974,"La Réunion",2017,Rattachement
1197176,974,"La Réunion",2017,Rattachement
1197177,974,"La Réunion",2017,Rattachement
1197178,974,"La Réunion",2017,Rattachement
1197179,974,"La Réunion",2017,Rattachement
1197180,974,"La Réunion",2017,Rattachement
1197181,974,"La Réunion",2017,Rattachement
1197182,974,"La Réunion",2017,Rattachement
1197183,974,"La Réunion",2017,Rattachement
1197184,974,"La Réunion",2017,Rattachement
1197185,974,"La Réunion",2017,Rattachement
1197186,974,"La Réunion",2017,Rattachement
1197187,974,"La Réunion",2017,Rattachement
1197188,974,"La Réunion",2017,Rattachement
1197189,974,"La Réunion",2017,Rattachement
1197190,974,"La Réunion",2017,Rattachement
1197191,974,"La Réunion",2017,Rattachement
1197192,974,"La Réunion",2017,Rattachement
1197193,974,"La Réunion",2017,Rattachement
1197194,974,"La Réunion",2017,Rattachement
1197195,974,"La Réunion",2017,Rattachement
1197196,974,"La Réunion",2017,Rattachement
1197197,974,"La Réunion",2017,Rattachement
1197198,974,"La Réunion",2017,Rattachement
1197199,974,"La Réunion",2017,Rattachement
1197200,974,"La Réunion",2017,Rattachement
1197201,974,"La Réunion",2017,Rattachement
1197202,974,"La Réunion",2017,Rattachement
1197203,974,"La Réunion",2017,Rattachement
1197204,974,"La Réunion",2017,Rattachement
1197205,974,"La Réunion",2017,Rattachement
1197206,974,"La Réunion",2017,Rattachement
1197207,974,"La Réunion",2017,Rattachement
1197208,974,"La Réunion",2017,Rattachement
1197209,974,"La Réunion",2017,Rattachement
