cle_obs,nom,definition,valeur,unite,thematique,type
1189934,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196052,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197156,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181498,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197485,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181268,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197202,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189275,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187714,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096102,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177487,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188753,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096794,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196059,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186543,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188332,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187511,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1190793,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191434,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177832,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1184948,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197498,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197549,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1190587,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096032,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189621,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198278,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095380,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191493,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183960,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180716,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197370,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177439,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1190604,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192503,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180650,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1190962,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181228,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186389,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1093922,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180167,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096601,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198772,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1190377,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197761,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188592,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191530,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192744,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183481,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187172,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191701,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177360,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094741,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189497,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177808,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188262,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096036,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183706,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177652,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191782,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180558,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198611,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197402,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1195603,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189571,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188415,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189670,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096597,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179651,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189726,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196330,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187504,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096743,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185960,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179118,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1195797,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186651,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1178415,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197618,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198576,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183451,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1097336,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095127,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187195,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1097315,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198577,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181325,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1178271,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197276,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185909,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186845,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192303,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183369,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1195437,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185746,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183536,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185774,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192847,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183459,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181680,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196935,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095078,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177509,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198549,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187641,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183364,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181801,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096463,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188579,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185364,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1195278,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188128,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197444,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197489,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1178219,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187071,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1178836,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185106,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189535,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179450,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179565,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095377,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094726,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197564,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095454,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179990,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187362,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179446,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180679,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096909,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197613,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181496,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198492,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1195785,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192760,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1195356,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094471,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185897,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188441,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096895,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189457,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188241,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196625,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189895,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095375,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183545,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192736,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185156,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1184524,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180152,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197758,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094123,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1193144,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189705,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177546,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185063,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1097209,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1097206,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181561,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177742,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186379,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095030,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179424,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179976,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186511,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094494,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192739,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1097016,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179332,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197175,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198733,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183045,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181275,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094433,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196673,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191774,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185072,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177719,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179454,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186283,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198309,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188156,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1093666,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191908,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183029,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1178201,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189588,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095096,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1184604,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1195684,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188986,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185295,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192564,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1184688,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1190248,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179057,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185068,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095147,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188259,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187911,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1178890,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096698,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186367,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179145,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1182966,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187326,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188749,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189378,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198339,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188699,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094976,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197284,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196239,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191161,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186156,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096704,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096955,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196253,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180949,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187972,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192804,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183735,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180785,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177296,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1184076,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198317,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186598,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197287,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179736,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1178390,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186803,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179113,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1097205,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094777,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191918,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196299,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180948,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095782,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187098,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188034,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191029,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192496,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198033,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181455,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197753,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095429,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1195408,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191368,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198570,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187942,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198415,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180912,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095703,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191072,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177829,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179369,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192976,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094775,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189946,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183511,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191715,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1190000,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096329,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177649,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191750,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183010,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1178369,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094375,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1093706,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196576,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096886,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192001,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188420,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189400,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187181,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1093615,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095717,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197800,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189626,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095089,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094264,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180001,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185506,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
