Programme;Station;Date;REPLICAT_Numero;Taxon;Groupe_taxons;MESURE_Numero_individu;REPLICAT_Abondance_poissons_Protocole_BELT_-_transects_aleatoires_-_suivi_cible;REPLICAT_Longueur_poisson_cm_Protocole_BELT_-_suivi_cible-Centimetre;REPLICAT_Translation_Suivi_Epinephelus_merra_POPMER-Centimetre;REPLICAT_Substrat_Suivis_Epinephelus_merra_POPMER;REPLICAT_Anfractuosite_suivis_Epinephelus_merra_-_POMER_Pothin_K_2007;REPLICAT_Longueur_transect_metre_ruban-Metre;REPLICAT_Largeur_obs-Metre;OBSERVATION_Profondeur-Metre;OBSERVATION_Pluies_<24h;OBSERVATION_Ensoleillement;OBSERVATION_Vent;OBSERVATION_Etat_de_la_mer;OBSERVATION_Courant;OBSERVATION_Maree;OBSERVATION_Visibilite;MESURE_Organisme_analyste;OBSERVATION_Campagne;OBSERVATION_Campagne_commentaires;STATION_Identifiant;STATION_Mnemonique;STATION_Entite_classement;OBSERVATION_Coordonnees_MINX;OBSERVATION_Coordonnees_MAXX;OBSERVATION_Coordonnees_MINY;OBSERVATION_Coordonnees_MAXY;REPLICAT_Moyen_acquisition;REPLICAT_Organisme_observateur;OBSERVATION_Observateurs;OBSERVATION_Mnemonique;REPLICAT_Taille;REPLICAT_Unite;MESURE_Commentaires;Taxon_saisi;MESURE_Niveau_qualite;MESURE_Date_Qualif;MESURE_Commentaire_Qualif;MESURE_Identifiant_interne_TAXON_NAME_ID;MESURE_Identifiants_interne_MEAS_ID;MESURE_Identifiants_interne_TAXON_MEAS_ID;STATION_Entite_classement_Type;STATION_Entite_classement_Identifiant;STATION_Entite_classement_Rang_lieu;OBSERVATION_Heure;OBSERVATION_Commentaire;OBSERVATION_Date_controle;OBSERVATION_Date_validation;OBSERVATION_Niveau_qualite;OBSERVATION_Date_qualification;OBSERVATION_Commentaire_qualification;OBSERVATION_Geometrie_heritee;OBSERVATION_Profondeur_precise;OBSERVATION_Profondeur_precise_Symbole_unite;REPLICAT_Heure;REPLICAT_Profondeur_precise;REPLICAT_Profondeur_precise_Min;REPLICAT_Profondeur_precise_Max;REPLICAT_Geometrie_heritee;REPLICAT_Profondeur_precise_Symbole_unite;REPLICAT_Profondeur_precise_Unite;REPLICAT_Commentaire;REPLICAT_Moyen_acquisition_Taille;REPLICAT_Moyen_acquisition_Taille_Symbole_unite;REPLICAT_Nombre_individu;REPLICAT_Date_controle;REPLICAT_Date_validation;REPLICAT_Niveau_qualite;REPLICAT_Date_qualification;REPLICAT_Commentaire_qualification;REPLICAT_Coordonnees_MINX;REPLICAT_Coordonnees_MAXX;REPLICAT_Coordonnees_MINY;REPLICAT_Coordonnees_MAXY;Moratoire
POPMER_LAREUNION_BELT_POISSON;L'Etang-Salé_SH10;12/04/2022;1;Epinephelus merra;Algues gazonnantes;1;1;14;100;Substrat dur colonisé;Présence;20;2;00 - 03 m;Nulle;Moyen;Vent fort;Agitée;Moyen;Montante;Faible;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010539;126-P-325;126 - Réunion;55,33212;55,33212;-21,26716;-21,26716;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Tevamie RUNGASSAMY - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;SH10-2022_Belt_Poisson-ZAP;;;Résultat dupliqué le 2023-08-17 depuis l'observation SH07-2022_Belt_Poisson-ZAP - ACD mort;Epinephelus merra;Non qualifié;;;60002174;73140275|73140280|73140281|73140277|73140278|73140282|73140279|73140276|73140254|73140253;72395572|72395571|72395568|72395570|72395569;Zones marines;126;325;;hab faible - prof 0.6 m;17/08/2023;17/08/2023;Non qualifié;;;1;;;11:41:00;;;;1;;;;;;;17/08/2023;17/08/2023;Non qualifié;;;55,33212;55,33212;-21,26716;-21,26716;Non
POPMER_LAREUNION_BELT_POISSON;L'Etang-Salé_SH10;12/04/2022;1;Epinephelus merra;Algues gazonnantes;2;1;9;400;Substrat dur colonisé;Présence;20;2;00 - 03 m;Nulle;Moyen;Vent fort;Agitée;Moyen;Montante;Faible;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010539;126-P-325;126 - Réunion;55,33212;55,33212;-21,26716;-21,26716;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Tevamie RUNGASSAMY - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;SH10-2022_Belt_Poisson-ZAP;;;Résultat dupliqué le 2023-08-17 depuis l'observation SH07-2022_Belt_Poisson-ZAP - ACD mort;Epinephelus merra;Non qualifié;;;60002174;73140275|73140280|73140281|73140277|73140278|73140282|73140279|73140276|73140254|73140253;72395565|72395563|72395562|72395564|72395561;Zones marines;126;325;;hab faible - prof 0.6 m;17/08/2023;17/08/2023;Non qualifié;;;1;;;11:41:00;;;;1;;;;;;;17/08/2023;17/08/2023;Non qualifié;;;55,33212;55,33212;-21,26716;-21,26716;Non
POPMER_LAREUNION_BELT_POISSON;L'Etang-Salé_SH10;12/04/2022;1;Epinephelus merra;Algues gazonnantes;3;1;15;500;Substrat dur colonisé;Absence;20;2;00 - 03 m;Nulle;Moyen;Vent fort;Agitée;Moyen;Montante;Faible;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010539;126-P-325;126 - Réunion;55,33212;55,33212;-21,26716;-21,26716;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Tevamie RUNGASSAMY - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;SH10-2022_Belt_Poisson-ZAP;;;Résultat dupliqué le 2023-08-17 depuis l'observation SH07-2022_Belt_Poisson-ZAP - ACD mort;Epinephelus merra;Non qualifié;;;60002174;73140275|73140280|73140281|73140277|73140278|73140282|73140279|73140276|73140254|73140253;72395560|72395579|72395576|72395578|72395577;Zones marines;126;325;;hab faible - prof 0.6 m;17/08/2023;17/08/2023;Non qualifié;;;1;;;11:41:00;;;;1;;;;;;;17/08/2023;17/08/2023;Non qualifié;;;55,33212;55,33212;-21,26716;-21,26716;Non
POPMER_LAREUNION_BELT_POISSON;L'Etang-Salé_SH10;12/04/2022;1;Epinephelus merra;;4;1;13;1600;Sable;Absence;20;2;00 - 03 m;Nulle;Moyen;Vent fort;Agitée;Moyen;Montante;Faible;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010539;126-P-325;126 - Réunion;55,33212;55,33212;-21,26716;-21,26716;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Tevamie RUNGASSAMY - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;SH10-2022_Belt_Poisson-ZAP;;;Résultat dupliqué le 2023-08-17 depuis l'observation SH07-2022_Belt_Poisson-ZAP;Epinephelus merra;Non qualifié;;;60002174;73140275|73140280|73140281|73140277|73140278|73140282|73140279|73140276|73140254|73140253;72395575|72395574|72395573|72395567|72395566;Zones marines;126;325;;hab faible - prof 0.6 m;17/08/2023;17/08/2023;Non qualifié;;;1;;;11:41:00;;;;1;;;;;;;17/08/2023;17/08/2023;Non qualifié;;;55,33212;55,33212;-21,26716;-21,26716;Non
POPMER_LAREUNION_BELT_POISSON;La Saline_GH01;30/11/2007;1;Epinephelus merra;Acropore branchu;1;1;7;780;Substrat dur colonisé;Présence;20;2;;Nulle;Moyen;Calme;Calme;Moyen;Montante;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010450;126-P-236;126 - Réunion;55,24163;55,24163;-21,10234;-21,10234;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH01-2008_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69951439|69951440|69951443|69951441|69951438|69951437|69951442|69957171|69957170;67300007|67300006|67300008|67300009|67300005;Zones marines;126;236;10:40:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1,2;m;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;3;07/02/2019;07/02/2019;Non qualifié;;;55,24163;55,24163;-21,10234;-21,10234;Non
POPMER_LAREUNION_BELT_POISSON;La Saline_GH01;30/11/2007;1;Epinephelus merra;Non-Acropore submassif;2;1;10;1600;Substrat dur colonisé;Présence;20;2;;Nulle;Moyen;Calme;Calme;Moyen;Montante;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010450;126-P-236;126 - Réunion;55,24163;55,24163;-21,10234;-21,10234;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH01-2008_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69951439|69951440|69951443|69951441|69951438|69951437|69951442|69957171|69957170;67300012|67300011|67300013|67300014|67300010;Zones marines;126;236;10:40:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1,2;m;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;3;07/02/2019;07/02/2019;Non qualifié;;;55,24163;55,24163;-21,10234;-21,10234;Non
POPMER_LAREUNION_BELT_POISSON;La Saline_GH01;30/11/2007;1;Epinephelus merra;;3;1;13;1830;Sable;Présence;20;2;;Nulle;Moyen;Calme;Calme;Moyen;Montante;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010450;126-P-236;126 - Réunion;55,24163;55,24163;-21,10234;-21,10234;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH01-2008_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69951439|69951440|69951443|69951441|69951438|69951437|69951442|69957171|69957170;67300017|67300016|67300018|67300019|67300015;Zones marines;126;236;10:40:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1,2;m;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;3;07/02/2019;07/02/2019;Non qualifié;;;55,24163;55,24163;-21,10234;-21,10234;Non
POPMER_LAREUNION_BELT_POISSON;La Saline_GH01;19/12/2008;1;Epinephelus merra;Acropore branchu;1;1;8;130;Substrat dur colonisé;Présence;20;2;;Nulle;Fort;Calme;Calme;Moyen;Descendante;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010450;126-P-236;126 - Réunion;55,24163;55,24163;-21,10234;-21,10234;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH01-2009_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69951446|69951447|69951450|69951448|69951445|69951444|69951449|69957173|69957172;67300022|67300021|67300023|67300024|67300020;Zones marines;126;236;09:05:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1;m;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;6;07/02/2019;07/02/2019;Non qualifié;;;55,24163;55,24163;-21,10234;-21,10234;Non
POPMER_LAREUNION_BELT_POISSON;La Saline_GH01;19/12/2008;1;Epinephelus merra;Non-Acropore submassif;2;1;8;400;Substrat dur colonisé;Présence;20;2;;Nulle;Fort;Calme;Calme;Moyen;Descendante;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010450;126-P-236;126 - Réunion;55,24163;55,24163;-21,10234;-21,10234;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH01-2009_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69951446|69951447|69951450|69951448|69951445|69951444|69951449|69957173|69957172;67300027|67300026|67300028|67300029|67300025;Zones marines;126;236;09:05:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1;m;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;6;07/02/2019;07/02/2019;Non qualifié;;;55,24163;55,24163;-21,10234;-21,10234;Non
POPMER_LAREUNION_BELT_POISSON;La Saline_GH01;19/12/2008;1;Epinephelus merra;Algues gazonnantes;3;1;14;420;Corail mort en place;Absence;20;2;;Nulle;Fort;Calme;Calme;Moyen;Descendante;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010450;126-P-236;126 - Réunion;55,24163;55,24163;-21,10234;-21,10234;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH01-2009_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019 - CS mort;Epinephelus merra;Non qualifié;;;60002174;69951446|69951447|69951450|69951448|69951445|69951444|69951449|69957173|69957172;67300032|67300031|67300033|67300034|67300030;Zones marines;126;236;09:05:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1;m;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;6;07/02/2019;07/02/2019;Non qualifié;;;55,24163;55,24163;-21,10234;-21,10234;Non
POPMER_LAREUNION_BELT_POISSON;La Saline_GH01;19/12/2008;1;Epinephelus merra;Acropore branchu;4;1;16;1870;Substrat dur colonisé;Présence;20;2;;Nulle;Fort;Calme;Calme;Moyen;Descendante;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010450;126-P-236;126 - Réunion;55,24163;55,24163;-21,10234;-21,10234;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH01-2009_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69951446|69951447|69951450|69951448|69951445|69951444|69951449|69957173|69957172;67300037|67300036|67300038|67300039|67300035;Zones marines;126;236;09:05:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1;m;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;6;07/02/2019;07/02/2019;Non qualifié;;;55,24163;55,24163;-21,10234;-21,10234;Non
POPMER_LAREUNION_BELT_POISSON;La Saline_GH01;19/12/2008;1;Epinephelus merra;Non-Acropore submassif;5;1;18;10;Substrat dur colonisé;Présence;20;2;;Nulle;Fort;Calme;Calme;Moyen;Descendante;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010450;126-P-236;126 - Réunion;55,24163;55,24163;-21,10234;-21,10234;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH01-2009_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69951446|69951447|69951450|69951448|69951445|69951444|69951449|69957173|69957172;67300042|67300041|67300043|67300044|67300040;Zones marines;126;236;09:05:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1;m;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;6;07/02/2019;07/02/2019;Non qualifié;;;55,24163;55,24163;-21,10234;-21,10234;Non
POPMER_LAREUNION_BELT_POISSON;La Saline_GH01;19/12/2008;1;Epinephelus merra;Non-Acropore submassif;6;1;13;1900;Substrat dur colonisé;Présence;20;2;;Nulle;Fort;Calme;Calme;Moyen;Descendante;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010450;126-P-236;126 - Réunion;55,24163;55,24163;-21,10234;-21,10234;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH01-2009_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69951446|69951447|69951450|69951448|69951445|69951444|69951449|69957173|69957172;67300047|67300046|67300048|67300049|67300045;Zones marines;126;236;09:05:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1;m;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;6;07/02/2019;07/02/2019;Non qualifié;;;55,24163;55,24163;-21,10234;-21,10234;Non
POPMER_LAREUNION_BELT_POISSON;La Saline_GH01;15/01/2010;1;Epinephelus merra;Acropore digité;1;1;16;100;Substrat dur colonisé;Présence;20;2;;Nulle;Moyen;Calme;Belle;NA;Montante;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010450;126-P-236;126 - Réunion;55,24163;55,24163;-21,10234;-21,10234;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH01-2010_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69951453|69951454|69951457|69951455|69951452|69951451|69951456|69957175|69957174;67300052|67300051|67300053|67300054|67300050;Zones marines;126;236;10:39:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1;m;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;1;07/02/2019;07/02/2019;Non qualifié;;;55,24163;55,24163;-21,10234;-21,10234;Non
POPMER_LAREUNION_BELT_POISSON;La Saline_GH01;21/01/2011;1;;;1;0;;;;;20;2;;Nulle;Fort;Calme;Belle;Moyen;Montante;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010450;126-P-236;126 - Réunion;55,24163;55,24163;-21,10234;-21,10234;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH01-2011_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;;Non qualifié;;;;69951460|69951461|69951464|69951462|69951459|69951458|69951463|69957178|69957177|69957176;;Zones marines;126;236;09:20:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;0,8;m;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;1;07/02/2019;07/02/2019;Non qualifié;;;55,24163;55,24163;-21,10234;-21,10234;Non
POPMER_LAREUNION_BELT_POISSON;La Saline_GH01;16/01/2012;1;;;1;0;;;;;20;2;;Nulle;Moyen;Brise;Calme;NA;NA;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010450;126-P-236;126 - Réunion;55,24163;55,24163;-21,10234;-21,10234;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH01-2012_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;;Non qualifié;;;;69951467|69951468|69951471|69951469|69951466|69951465|69951470|69957181|69957180|69957179;;Zones marines;126;236;10:25:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;;;;;;;1;;;Observateur(s) : C. Cadet - Issu de la reprise QUADRILABO du 07/02/2019;;;1;07/02/2019;07/02/2019;Non qualifié;;;55,24163;55,24163;-21,10234;-21,10234;Non
POPMER_LAREUNION_BELT_POISSON;La Saline_GH01;11/01/2013;1;Epinephelus merra;Algues gazonnantes;1;1;12;1580;Corail mort en place;Présence;20;2;;Nulle;Fort;Calme;Calme;NA;NA;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010450;126-P-236;126 - Réunion;55,24163;55,24163;-21,10234;-21,10234;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH01-2013_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019 - ACB mort;Epinephelus merra;Non qualifié;;;60002174;69951474|69951475|69951478|69951476|69951473|69951472|69951477|69957183|69957182;67300057|67300056|67300058|67300059|67300055;Zones marines;126;236;09:40:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1;m;;;;;1;;;Observateur(s) : C. Cadet - Issu de la reprise QUADRILABO du 07/02/2019;;;1;07/02/2019;07/02/2019;Non qualifié;;;55,24163;55,24163;-21,10234;-21,10234;Non
POPMER_LAREUNION_BELT_POISSON;La Saline_GH01;04/02/2014;1;Epinephelus merra;Acropore branchu;1;1;10;2000;Substrat dur colonisé;Absence;20;2;;Nulle;Fort;Calme;Calme;Moyen;NA;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010450;126-P-236;126 - Réunion;55,24163;55,24163;-21,10234;-21,10234;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH01-2014_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69951481|69951482|69951485|69951483|69951480|69951479|69951484|69957185|69957184;67300062|67300061|67300063|67300064|67300060;Zones marines;126;236;09:23:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;0,9;m;;;;;1;;;Observateur(s) : T-RUNGASSAMY - Issu de la reprise QUADRILABO du 07/02/2019;;;2;07/02/2019;07/02/2019;Non qualifié;;;55,24163;55,24163;-21,10234;-21,10234;Non
POPMER_LAREUNION_BELT_POISSON;La Saline_GH01;04/02/2014;1;Epinephelus merra;Acropore branchu;2;1;15;1500;Substrat dur colonisé;Absence;20;2;;Nulle;Fort;Calme;Calme;Moyen;NA;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010450;126-P-236;126 - Réunion;55,24163;55,24163;-21,10234;-21,10234;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH01-2014_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69951481|69951482|69951485|69951483|69951480|69951479|69951484|69957185|69957184;67300067|67300066|67300068|67300069|67300065;Zones marines;126;236;09:23:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;0,9;m;;;;;1;;;Observateur(s) : T-RUNGASSAMY - Issu de la reprise QUADRILABO du 07/02/2019;;;2;07/02/2019;07/02/2019;Non qualifié;;;55,24163;55,24163;-21,10234;-21,10234;Non
POPMER_LAREUNION_BELT_POISSON;La Saline_GH01;25/02/2015;1;Epinephelus merra;Acropore digité;1;1;7;1340;Substrat dur colonisé;Absence;20;2;;Nulle;Fort;Calme;Calme;Nul;Montante;NA;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010450;126-P-236;126 - Réunion;55,24163;55,24163;-21,10234;-21,10234;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH01-2015_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69951488|69951489|69951492|69951490|69951487|69951486|69951491|69957187|69957186;67300072|67300071|67300073|67300074|67300070;Zones marines;126;236;10:27:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1,2;m;;;;;1;;;Observateur(s) : Jérome CLOTAGATIDE - Issu de la reprise QUADRILABO du 07/02/2019;;;1;07/02/2019;07/02/2019;Non qualifié;;;55,24163;55,24163;-21,10234;-21,10234;Non
POPMER_LAREUNION_BELT_POISSON;La Saline_GH01;21/01/2016;1;Epinephelus merra;;1;1;10;580;NA;Non renseigné / NA;20;2;;Nulle;Fort;Calme;Calme;NA;Montante;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010450;126-P-236;126 - Réunion;55,24163;55,24163;-21,10234;-21,10234;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH01-2016_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69951495|69951496|69951499|69951497|69951494|69951493|69951498|69957190|69957189;67300077|67300076|67300078|67300079|67300075;Zones marines;126;236;09:45:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;0,7;m;;;;;1;;;Observateur(s) : Guillaume N - Issu de la reprise QUADRILABO du 07/02/2019;;;4;07/02/2019;07/02/2019;Non qualifié;;;55,24163;55,24163;-21,10234;-21,10234;Non
POPMER_LAREUNION_BELT_POISSON;La Saline_GH01;21/01/2016;1;Epinephelus merra;;2;1;10;1370;NA;Non renseigné / NA;20;2;;Nulle;Fort;Calme;Calme;NA;Montante;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010450;126-P-236;126 - Réunion;55,24163;55,24163;-21,10234;-21,10234;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH01-2016_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69951495|69951496|69951499|69951497|69951494|69951493|69951498|69957190|69957189;67300082|67300081|67300083|67300084|67300080;Zones marines;126;236;09:45:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;0,7;m;;;;;1;;;Observateur(s) : Guillaume N - Issu de la reprise QUADRILABO du 07/02/2019;;;4;07/02/2019;07/02/2019;Non qualifié;;;55,24163;55,24163;-21,10234;-21,10234;Non
POPMER_LAREUNION_BELT_POISSON;La Saline_GH01;21/01/2016;1;Epinephelus merra;;3;1;10;2000;NA;Non renseigné / NA;20;2;;Nulle;Fort;Calme;Calme;NA;Montante;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010450;126-P-236;126 - Réunion;55,24163;55,24163;-21,10234;-21,10234;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH01-2016_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69951495|69951496|69951499|69951497|69951494|69951493|69951498|69957190|69957189;67300087|67300086|67300088|67300089|67300085;Zones marines;126;236;09:45:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;0,7;m;;;;;1;;;Observateur(s) : Guillaume N - Issu de la reprise QUADRILABO du 07/02/2019;;;4;07/02/2019;07/02/2019;Non qualifié;;;55,24163;55,24163;-21,10234;-21,10234;Non
